Credential ID,Name,Type,Business Name,DBA,Full Credential Code,Credential Type,Credential Number,Credential Subcategory,Credential,Status,Status Reason,Active,Issue Date,Effective Date,Expiration Date,Address,City,State,Zip Code,Date Record Refreshed ,Location
2229173,HARBORCHASE OF EVERGREEN WALK,LIMITED LIABILITY COMPANY,HARBORCHASE OF EVERGREEN WALK,HARBORCHASE OF EVERGREEN WALK,ALSA.0000228,ALSA,228,,Assisted Living Service Agency,ACTIVE,CURRENT,1,06/25/2021 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,1000 EVERGREEN WAY,SOUTH WINDSOR,CT,60745571,03/28/2023 12:00:00 AM,POINT (-72.554085726 41.818748206)
930610,AVON HEALTH CENTER,CORPORATION,AVON HEALTH CENTER,AVON HEALTH CENTER,CCNH.000938C,CCNH,938C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,04/01/2009 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,652 W AVON RD,AVON,CT,60012906,09/01/2023 12:00:00 AM,POINT (-72.860478988 41.77396902)
2256871,"STARLING PHYSICIANS, PC",BUSINESS,"STARLING PHYSICIANS, PC",VERNON PEDIATRICS,CLAB.0000966,CLAB,966,,Clinical Laboratory,INACTIVE,INACTIVE,0,09/10/2018 12:00:00 AM,09/10/2018 12:00:00 AM,09/30/2020 12:00:00 AM,357 HARTFORD TPKE,VERNON,CT,6066,09/29/2021 12:00:00 AM,POINT (-72.48744398 41.82807102)
2247418,PEDIATRIC HEALTHCARE ASSOCIATES,BUSINESS,PEDIATRIC HEALTHCARE ASSOCIATES,PEDIATRIC HEALTHCARE ASSOCIATES,CLAB.0000855,CLAB,855,,Clinical Laboratory,INACTIVE,INACTIVE,0,03/01/2004 12:00:00 AM,04/01/2022 12:00:00 AM,08/25/2022 12:00:00 AM,4 CORPORATE DR STE 290,SHELTON,CT,64846263,09/07/2022 12:00:00 AM,POINT (-73.130850016 41.275677994)
2246012,"NEW ENGLAND PEDIATRICS, LLP",BUSINESS,"NEW ENGLAND PEDIATRICS, LLP","NEW ENGLAND PEDIATRICS, LLP",CLAB.0000958,CLAB,958,,Clinical Laboratory,INACTIVE,INACTIVE,0,09/27/2006 12:00:00 AM,01/01/2019 12:00:00 AM,12/31/2020 12:00:00 AM,183 CHERRY ST,NEW CANAAN,CT,68404820,02/04/2022 12:00:00 AM,POINT (-73.490640024 41.149315984)
929164,CONNECTICUT ORANGE LLC,BUSINESS,CONNECTICUT ORANGE LLC,LAUREL ESTATES,ALSA.0000147,ALSA,147,,Assisted Living Service Agency,CLOSED,CLOSED,0,09/01/2009 12:00:00 AM,09/01/2009 12:00:00 AM,06/30/2011 12:00:00 AM,245 Indian River Road,Orange,CT,6477,02/16/2011 12:00:00 AM,POINT (-72.998763962 41.264250987)
929578,ORANGE CARE LLC,BUSINESS,ORANGE CARE LLC,LAUREL GARDENS OF ORANGE,ALSA.0000082,ALSA,82,,Assisted Living Service Agency,INACTIVE,,0,07/01/2004 12:00:00 AM,07/01/2004 12:00:00 AM,06/30/2006 12:00:00 AM,245 Indian River Road,Orange,CT,6477,05/18/2010 12:00:00 AM,POINT (-72.998763962 41.264250987)
969284,YALE HEALTH CENTER OUTPATIENT SURGICAL CENTER,NON-PROFIT CORPORATION,YALE HEALTH CENTER OUTPATIENT SURGICAL CENTER,YALE HEALTH CENTER OUTPATIENT SURGICAL CENTER,ASC.0000331,ASC,331,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,08/28/2010 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,55 LOCK ST,NEW HAVEN,CT,65113603,06/29/2022 12:00:00 AM,POINT (-72.927940422 41.315469274)
929204,CONVERSION DATA,BUSINESS,CONVERSION DATA,MIDDLESEX SURGICAL CENTER,ASC.0000263,ASC,263,,Out-Patient Surgical Facility,INACTIVE,,0,,,09/30/1997 12:00:00 AM,530 SAYBROOK ROAD,MIDDLETOWN,CT,6457,05/18/2010 12:00:00 AM,POINT (-72.621957014 41.541765994)
1042086,"BAL EDGEHILL, LLC",LIMITED LIABILITY COMPANY,"BAL EDGEHILL, LLC","BAL EDGEHILL, LLC",ALSA.0000165,ALSA,165,,Assisted Living Service Agency,ACTIVE,CURRENT,1,11/22/2011 12:00:00 AM,10/01/2023 12:00:00 AM,09/30/2025 12:00:00 AM,122 PALMERS HILL RD,STAMFORD,CT,69022134,08/03/2023 12:00:00 AM,POINT (-73.565857966 41.058016019)
2006481,LIGHTHOUSE SURGERY CENTER,LIMITED LIABILITY COMPANY,LIGHTHOUSE SURGERY CENTER,LIGHTHOUSE SURGERY CENTER,ASC.0000369,ASC,369,,Out-Patient Surgical Facility,ACTIVE IN RENEWAL,CURRENT,1,02/10/2020 12:00:00 AM,01/01/2022 12:00:00 AM,12/31/2023 12:00:00 AM,129 WOODLAND ST,HARTFORD,CT,61051218,10/19/2023 12:00:00 AM,POINT (-72.699394986 41.775947987)
1649960,NORTH EAST ALLIANCE SURGERY CENTER,LIMITED LIABILITY COMPANY,NORTH EAST ALLIANCE SURGERY CENTER,NORTH EAST ALLIANCE SURGERY CENTER,ASC.0000363,ASC,363,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,04/18/2019 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,2080 WHITNEY AVE STE 100,HAMDEN,CT,65183603,03/15/2023 12:00:00 AM,POINT (-72.905858025 41.374169002)
929535,PARADIGM HEALTHCARE CENTER OF WATERBURY LLC,BUSINESS,PARADIGM HEALTHCARE CENTER OF WATERBURY LLC,"PARADIGM HEALTHCARE CENTER OF WATERBURY, LLC",CCNH.0002361,CCNH,2361,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,07/01/2009 12:00:00 AM,07/01/2015 12:00:00 AM,06/30/2017 12:00:00 AM,177 WHITEWOOD RD,WATERBURY,CT,67081545,11/08/2021 12:00:00 AM,POINT (-73.082182004 41.57722002)
2461255,LABORATORY CORPORATION OF AMERICA HOLDINGS,CORPORATION,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORY CORPORATION OF AMERICA HOLDINGS,CLAB.0001096,CLAB,1096,,Clinical Laboratory,ACTIVE,CURRENT,1,07/06/2023 12:00:00 AM,07/06/2023 12:00:00 AM,09/30/2025 12:00:00 AM,90 BUCKLAND RD,SOUTH WINDSOR,CT,60743702,10/03/2023 12:00:00 AM,POINT (-72.554104502 41.811148795)
2243756,"ILLUME FERTILITY, PLLC",LIMITED LIABILITY COMPANY,"ILLUME FERTILITY, PLLC","ILLUME FERTILITY, PLLC",CLAB.0000750,CLAB,750,,Clinical Laboratory,ACTIVE,CURRENT,1,05/08/2000 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,761 MAIN AVE STE 200,NORWALK,CT,68511080,11/07/2022 12:00:00 AM,POINT (-73.420801001 41.159895999)
2247116,CONNECTICUT DERMATOLOGY GROUP PC,BUSINESS,CONNECTICUT DERMATOLOGY GROUP PC,CONNECTICUT DERMATOLOGY GROUP PC,CLAB.0001052,CLAB,1052,,Clinical Laboratory,CLOSED,CLOSED,0,12/29/1992 12:00:00 AM,07/01/2021 12:00:00 AM,06/30/2023 12:00:00 AM,761 MAIN AVE BLDG A,NORWALK,CT,68511080,01/31/2023 12:00:00 AM,POINT (-73.420801001 41.159895999)
930632,TRINITY HILL CARE CENTER,LIMITED LIABILITY COMPANY,TRINITY HILL CARE CENTER,TRINITY HILL CARE CENTER,CCNH.002222C,CCNH,2222C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,04/01/2009 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,151 HILLSIDE AVE,HARTFORD,CT,61063527,07/21/2023 12:00:00 AM,POINT (-72.698473983 41.748788986)
930939,"FILOSA, FOR NURSING AND REHABILITATION",CORPORATION,"FILOSA, FOR NURSING AND REHABILITATION","FILOSA, FOR NURSING AND REHABILITATION",CCNH.000461C,CCNH,461C,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,10/01/2009 12:00:00 AM,10/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,13 HAKIM ST,DANBURY,CT,68105316,09/13/2023 12:00:00 AM,POINT (-73.473336004 41.395616993)
929128,BAL MIDDLETOWN LLC,LIMITED LIABILITY COMPANY,BAL MIDDLETOWN LLC,BAL MIDDLETOWN LLC,ALSA.0000137,ALSA,137,,Assisted Living Service Agency,ACTIVE,CURRENT,1,12/02/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,645 SAYBROOK RD,MIDDLETOWN,CT,64574746,10/24/2022 12:00:00 AM,POINT (-72.620351963 41.53828499)
930331,SEABURY,NON-PROFIT CORPORATION,SEABURY,SEABURY,ALSA.0AL0003,ALSA,AL0003,,Assisted Living Service Agency,ACTIVE,CURRENT,1,10/01/2007 12:00:00 AM,10/01/2023 12:00:00 AM,09/30/2025 12:00:00 AM,200 SEABURY DR,BLOOMFIELD,CT,60025618,10/26/2023 12:00:00 AM,POINT (-72.709830037 41.835154985)
1168935,PEREGRINE'S LANDING AT THE SHORELINE,LIMITED LIABILITY COMPANY,PEREGRINE'S LANDING AT THE SHORELINE,PEREGRINE'S LANDING AT THE SHORELINE,ALSA.0000168,ALSA,168,,Assisted Living Service Agency,CLOSED,CLOSED,0,06/12/2013 12:00:00 AM,04/01/2015 12:00:00 AM,03/31/2017 12:00:00 AM,91 E MAIN ST,CLINTON,CT,64132139,08/04/2016 12:00:00 AM,POINT (-72.519698639 41.277263045)
2245007,SKIN CANCER CENTER OF FAIRFIELD COUNTY,BUSINESS,SKIN CANCER CENTER OF FAIRFIELD COUNTY,SKIN CANCER CENTER OF FAIRFIELD COUNTY,CLAB.0000923,CLAB,923,,Clinical Laboratory,ACTIVE IN RENEWAL,ACTIVE,1,05/26/2016 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,6 BUSINESS PARK DR STE 204,BRANFORD,CT,64052988,01/17/2024 12:00:00 AM,POINT (-72.768432029 41.296709991)
1518513,ATRIA GLASTONBURY,LIMITED LIABILITY COMPANY,ATRIA GLASTONBURY,ATRIA GLASTONBURY,ALSA.0000195,ALSA,195,,Assisted Living Service Agency,CLOSED,CLOSED,0,05/29/2018 12:00:00 AM,04/01/2020 12:00:00 AM,03/31/2022 12:00:00 AM,1177 HEBRON AVE,GLASTONBURY,CT,60335008,09/25/2020 12:00:00 AM,POINT (-72.565748079 41.718266981)
930224,BLOOMFIELD EYE SURGERY CENTER LLC,LIMITED LIABILITY COMPANY,BLOOMFIELD EYE SURGERY CENTER LLC,THE EYE SURGERY CENTER,ASC.0000271,ASC,271,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,04/01/2009 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,4 NORTHWESTERN DR,BLOOMFIELD,CT,60023444,10/06/2023 12:00:00 AM,POINT (-72.726889976 41.816798994)
1308292,"BLOOMFIELD ASC, LLC",LIMITED LIABILITY COMPANY,"BLOOMFIELD ASC, LLC","BLOOMFIELD ASC, LLC",ASC.0000350,ASC,350,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,09/01/2015 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,580 COTTAGE GROVE RD STE 211,BLOOMFIELD,CT,60023088,06/13/2023 12:00:00 AM,POINT (-72.726923 41.818145002)
930098,GENESIS HEALTH VENTURES,BUSINESS,GENESIS HEALTH VENTURES,WINDSOR HALL,CCRH.0002262,CCRH,2262,,Chronic & Convalescent Nursing Homes and Rest Home with Nursing Supervision,INACTIVE,,0,07/01/2002 12:00:00 AM,07/01/2002 12:00:00 AM,06/30/2004 12:00:00 AM,519 Palisado Avenue,WINDSOR,CT,6095,05/18/2010 12:00:00 AM,POINT (-72.629036034 41.870536004)
2260646,"GANDELMAN CARDIOLOGY, PC",BUSINESS,"GANDELMAN CARDIOLOGY, PC","GANDELMAN CARDIOLOGY, PC",CLAB.0001062,CLAB,1062,,Clinical Laboratory,INACTIVE,INACTIVE,0,,,,81 HOLLY HILL LN FL 3,GREENWICH,CT,68306071,06/14/2022 12:00:00 AM,POINT (-73.645109028 41.01691301)
2494661,INTEGRATED DERMATOLOGY OF ENFIELD,BUSINESS,INTEGRATED DERMATOLOGY OF ENFIELD,INTEGRATED DERMATOLOGY OF ENFIELD,CLAB.0001102,CLAB,1102,,Clinical Laboratory,ACTIVE,CURRENT,1,08/23/2023 12:00:00 AM,08/23/2023 12:00:00 AM,09/30/2025 12:00:00 AM,714 HOPMEADOW ST STE 5,SIMSBURY,CT,60702234,01/19/2024 12:00:00 AM,POINT (-72.802087969 41.871971992)
996236,SALMON BROOK CENTER,LIMITED LIABILITY COMPANY,SALMON BROOK CENTER,SALMON BROOK CENTER,CCNH.0002372,CCNH,2372,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,05/04/2011 12:00:00 AM,04/01/2019 12:00:00 AM,03/31/2021 12:00:00 AM,72 SALMON BROOK DR,GLASTONBURY,CT,60332131,11/10/2021 12:00:00 AM,POINT (-72.603484975 41.715833983)
929126,BAL AVON LLC,LIMITED LIABILITY COMPANY,BAL AVON LLC,BAL AVON LLC,ALSA.0000135,ALSA,135,,Assisted Living Service Agency,ACTIVE,CURRENT,1,12/01/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,101 BICKFORD EXT,AVON,CT,60013741,07/17/2023 12:00:00 AM,POINT (-72.841888011 41.811829992)
930924,HOME HEALTH CARE SERVICES LLC,LIMITED LIABILITY COMPANY,HOME HEALTH CARE SERVICES LLC,HOME HEALTH CARE SERVICES ALSA,ALSA.0AL0017,ALSA,AL0017,,Assisted Living Service Agency,CLOSED,,0,10/01/2011 12:00:00 AM,10/01/2015 12:00:00 AM,09/30/2017 12:00:00 AM,163 CEDAR ST STE 2A,BRANFORD,CT,64056012,02/02/2018 12:00:00 AM,POINT (-72.819096024 41.289417986)
929117,BAL WINDSOR LLC,LIMITED LIABILITY COMPANY,BAL WINDSOR LLC,BAL WINDSOR LLC,ALSA.0000131,ALSA,131,,Assisted Living Service Agency,ACTIVE,CURRENT,1,12/01/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,432 BUCKLAND RD,SOUTH WINDSOR,CT,60743741,10/13/2022 12:00:00 AM,POINT (-72.550326024 41.822748092)
2249384,PEDIATRIC HEALTHCARE ASSOCIATES,BUSINESS,PEDIATRIC HEALTHCARE ASSOCIATES,PEDIATRIC HEALTHCARE ASSOCIATES,CLAB.0001057,CLAB,1057,,Clinical Laboratory,INACTIVE,INACTIVE,0,09/07/2021 12:00:00 AM,09/07/2021 12:00:00 AM,09/30/2023 12:00:00 AM,4699 MAIN ST STE 215,BRIDGEPORT,CT,66061830,02/08/2022 12:00:00 AM,POINT (-73.219495012 41.223989018)
929934,PENDLETON HEALTH & REHABILITATION CENTER,LIMITED LIABILITY COMPANY,PENDLETON HEALTH & REHABILITATION CENTER,PENDLETON HEALTH & REHABILITATION CENTER,CCNH.0002309,CCNH,2309,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,04/01/2009 12:00:00 AM,04/01/2019 12:00:00 AM,03/31/2021 12:00:00 AM,44 MARITIME DR,MYSTIC,CT,63551958,09/01/2022 12:00:00 AM,POINT (-71.952417964 41.369396011)
1278532,WESTPORT REHABILITATION COMPLEX,LIMITED LIABILITY COMPANY,WESTPORT REHABILITATION COMPLEX,WESTPORT REHABILITATION COMPLEX,CCNH.0002405,CCNH,2405,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,04/01/2015 12:00:00 AM,04/01/2021 12:00:00 AM,03/31/2023 12:00:00 AM,1 BURR RD,WESTPORT,CT,68804220,05/31/2023 12:00:00 AM,POINT (-73.366963031 41.137229992)
930139,"GUILFORD HOUSE, THE",LIMITED LIABILITY COMPANY (SINGLE MEMBER),"GUILFORD HOUSE, THE","GUILFORD HOUSE, THE",CCNH.0002264,CCNH,2264,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,10/01/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,109 W LAKE AVE,GUILFORD,CT,64371352,12/05/2023 12:00:00 AM,POINT (-72.724718979 41.312098997)
1525116,"KSMS CONNECTICUT, INC.",CORPORATION,"KSMS CONNECTICUT, INC.","KSMS CONNECTICUT, INC.",ALSA.0000198,ALSA,198,,Assisted Living Service Agency,ACTIVE,CURRENT,1,07/13/2018 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,1058 LITCHFIELD ST,TORRINGTON,CT,67906029,11/14/2022 12:00:00 AM,POINT (-73.143351038 41.789326007)
930145,DANBURY HEALTHCARE CENTER,BUSINESS,DANBURY HEALTHCARE CENTER,DANBURY HEALTH CARE CENTER,CCNH.0002276,CCNH,2276,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,07/01/2009 12:00:00 AM,07/01/2013 12:00:00 AM,06/30/2015 12:00:00 AM,107 OSBORNE ST,DANBURY,CT,68106016,11/12/2021 12:00:00 AM,POINT (-73.442704081 41.40339013)
930144,WESTSIDE CARE CENTER,LIMITED LIABILITY COMPANY,WESTSIDE CARE CENTER,WESTSIDE CARE CENTER,CCNH.0002291,CCNH,2291,,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,CURRENT,1,10/01/2009 12:00:00 AM,10/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,349 BIDWELL ST,MANCHESTER,CT,60406471,01/05/2024 12:00:00 AM,POINT (-72.544942998 41.759947982)
1264753,"REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT, PC",CORPORATION,"REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT, PC","REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT, PC",ASC.0000345,ASC,345,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,01/28/2015 12:00:00 AM,01/01/2021 12:00:00 AM,12/31/2022 12:00:00 AM,"761 MAIN AVENUE, SUITE 200",NORWALK,CT,68511080,04/11/2022 12:00:00 AM,POINT (-73.420801001 41.159895999)
929760,MYSTIC HEALTHCARE & REHABILITATION CENTER LLC,LIMITED LIABILITY COMPANY,MYSTIC HEALTHCARE & REHABILITATION CENTER LLC,"MYSTIC HEALTHCARE & REHABILITATION CENTER, LLC",CCNH.0002320,CCNH,2320,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,07/01/2008 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,475 HIGH ST,MYSTIC,CT,63551707,07/19/2023 12:00:00 AM,POINT (-71.975901961 41.364200991)
1342389,AVALON HEALTH CARE CENTER AT STONERIDGE,LIMITED LIABILITY COMPANY,AVALON HEALTH CARE CENTER AT STONERIDGE,AVALON HEALTH CARE CENTER AT STONERIDGE,CCNH.0002425,CCNH,2425,,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,CURRENT,1,03/30/2016 12:00:00 AM,01/01/2022 12:00:00 AM,12/31/2023 12:00:00 AM,186 JERRY BROWNE RD,MYSTIC,CT,63554004,12/28/2023 12:00:00 AM,POINT (-71.945828028 41.36955401)
2248487,COMPLETE CARE AT GROTON REGENCY LLC,LIMITED LIABILITY COMPANY,COMPLETE CARE AT GROTON REGENCY LLC,COMPLETE CARE AT GROTON REGENCY LLC,CCNH.0002461,CCNH,2461,,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,CURRENT,1,09/02/2021 12:00:00 AM,09/01/2021 12:00:00 AM,06/30/2023 12:00:00 AM,1145 POQUONNOCK RD,GROTON,CT,63404620,12/12/2023 12:00:00 AM,POINT (-72.043657998 41.345490991)
929852,VISITING NURSE AND HEALTH SERVICES OF CT INC.,BUSINESS,VISITING NURSE AND HEALTH SERVICES OF CT INC.,"VISITING NURSE AND HEALTH SERVICES OF CT, INC.",ALSA.0000099,ALSA,99,,Assisted Living Service Agency,INACTIVE,INACTIVE,0,07/01/2008 12:00:00 AM,07/01/2010 12:00:00 AM,06/30/2012 12:00:00 AM,8 Keynote Drive,Vernon,CT,6066,05/17/2011 12:00:00 AM,POINT (-72.467872991 41.83316399)
2240252,PFIZER PHARMACOGENOMICS LAB,CORPORATION,PFIZER PHARMACOGENOMICS LAB,PFIZER PHARMACOGENOMICS LAB,CLAB.0000670,CLAB,670,,Clinical Laboratory,ACTIVE,CURRENT,1,06/19/2015 12:00:00 AM,01/01/2024 12:00:00 AM,12/31/2025 12:00:00 AM,445 EASTERN POINT RD,GROTON,CT,6340,12/08/2023 12:00:00 AM,POINT (-72.076881012 41.334075006)
929129,BAL WOODBRIDGE LLC,LIMITED LIABILITY COMPANY,BAL WOODBRIDGE LLC,BAL WOODBRIDGE LLC,ALSA.0000144,ALSA,144,,Assisted Living Service Agency,ACTIVE,CURRENT,1,12/02/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,21 BRADLEY RD,WOODBRIDGE,CT,65252294,08/22/2023 12:00:00 AM,POINT (-72.982317998 41.344531011)
930475,SPECTRUM HEALTHCARE WATERBRIDGE LLC,BUSINESS,SPECTRUM HEALTHCARE WATERBRIDGE LLC,HILLTOP HEALTH CENTER,CCNH.0002261,CCNH,2261,,Chronic & Convalescent Nursing Home,INACTIVE,INACTIVE,0,01/01/2010 12:00:00 AM,01/01/2012 12:00:00 AM,12/31/2013 12:00:00 AM,126 Ford Street,ANSONIA,CT,6401,06/05/2013 12:00:00 AM,POINT (-73.042706006 41.336745984)
929902,SHR SURGICAL CENTER LIMITED PARTNERSHIP,BUSINESS,SHR SURGICAL CENTER LIMITED PARTNERSHIP,STAMFORD SURGICAL CENTER,ASC.0000274,ASC,274,,Out-Patient Surgical Facility,INACTIVE,,0,08/28/2002 12:00:00 AM,08/28/2002 12:00:00 AM,06/30/2004 12:00:00 AM,32 Strawberry Hill Court,Stamford,CT,6902,05/18/2010 12:00:00 AM,POINT (-73.534778959 41.064564004)
930052,ATRIUM PLAZA HEALTH CARE CENTER INC.,BUSINESS,ATRIUM PLAZA HEALTH CARE CENTER INC.,"ATRIUM PLAZA HEALTH CARE CENTER, INC.",CCNH.002131C,CCNH,2131C,,Chronic & Convalescent Nursing Home,INACTIVE,,0,01/01/2004 12:00:00 AM,01/01/2004 12:00:00 AM,12/31/2005 12:00:00 AM,240 Winthrop Avenue,NEW HAVEN,CT,6511,05/18/2010 12:00:00 AM,POINT (-72.948866995 41.30946599)
929720,ABBINGTON SERVICES INC.,BUSINESS,ABBINGTON SERVICES INC.,ABBINGTON OF NEWINGTON,ALSA.0AL0042,ALSA,AL0042,,Assisted Living Service Agency,INACTIVE,,0,04/01/2001 12:00:00 AM,04/01/2001 12:00:00 AM,03/31/2003 12:00:00 AM,2125 MAIN STREET,NEWINGTON,CT,6111,05/18/2010 12:00:00 AM,POINT (-72.719550027 41.671323018)
2268718,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,LIMITED LIABILITY COMPANY,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,CCNH.0002468,CCNH,2468,,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,CURRENT,1,11/07/2021 12:00:00 AM,11/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,80 FERN DR,TORRINGTON,CT,67903807,09/11/2023 12:00:00 AM,POINT (-73.108394981 41.810584986)
930625,REGENCY HOUSE NURSING AND REHABILITATION CENTER,CORPORATION,REGENCY HOUSE NURSING AND REHABILITATION CENTER,REGENCY HOUSE NURSING AND REHABILITATION CENTER,CCNH.002072C,CCNH,2072C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,01/01/2009 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,181 E MAIN ST,WALLINGFORD,CT,64923947,05/18/2023 12:00:00 AM,POINT (-72.798922962 41.453945987)
930726,SUFFIELD BY THE RIVER,LIMITED LIABILITY COMPANY,SUFFIELD BY THE RIVER,SUFFIELD BY THE RIVER,ALSA.0AL0036,ALSA,AL0036,,Assisted Living Service Agency,CLOSED,CLOSED,0,01/01/2009 12:00:00 AM,01/01/2019 12:00:00 AM,12/31/2020 12:00:00 AM,7 CANAL RD,SUFFIELD,CT,60781970,09/26/2019 12:00:00 AM,POINT (-72.610214973 41.984395986)
2405914,COLEBROOK VILLAGE AT HEBRON,LIMITED LIABILITY COMPANY,COLEBROOK VILLAGE AT HEBRON,COLEBROOK VILLAGE AT HEBRON,ALSA.0000243,ALSA,243,,Assisted Living Service Agency,ACTIVE,CURRENT,1,01/05/2023 12:00:00 AM,01/05/2023 12:00:00 AM,12/31/2024 12:00:00 AM,55 JOHN E HORTON BOULEVARD,HEBRON,CT,6248,01/05/2023 12:00:00 AM,POINT (-72.352601035 41.656668015)
1337635,REGALCARE AT WATERBURY,LIMITED LIABILITY COMPANY,REGALCARE AT WATERBURY,REGALCARE AT WATERBURY,CCNH.0002419,CCNH,2419,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,03/07/2016 12:00:00 AM,01/01/2020 12:00:00 AM,12/31/2021 12:00:00 AM,177 WHITEWOOD RD,WATERBURY,CT,67081545,11/08/2021 12:00:00 AM,POINT (-73.082182004 41.57722002)
1642317,THE RESIDENCE AT SELLECK'S WOODS,LIMITED LIABILITY COMPANY,THE RESIDENCE AT SELLECK'S WOODS,THE RESIDENCE AT SELLECK'S WOODS,ALSA.0000210,ALSA,210,,Assisted Living Service Agency,ACTIVE,CURRENT,1,03/27/2019 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,1 PARKLANDS DR,DARIEN,CT,68203656,01/10/2023 12:00:00 AM,POINT (-73.459573003 41.082462008)
930297,CONSTITUTION  SURGERY CENTER EAST L.L.C.,LIMITED LIABILITY COMPANY,CONSTITUTION  SURGERY CENTER EAST L.L.C.,"CONSTITUTION SURGERY CENTER EAST, L.L.C.",ASC.0000272,ASC,272,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,10/01/2009 12:00:00 AM,10/01/2017 12:00:00 AM,09/30/2019 12:00:00 AM,174 CROSS RD,WATERFORD,CT,63851215,11/20/2017 12:00:00 AM,POINT (-72.160685962 41.384250001)
2258266,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,LIMITED LIABILITY COMPANY,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,CCNH.0002464,CCNH,2464,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,10/04/2021 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,20 BABCOCK AVE,PLAINFIELD,CT,63741226,11/30/2023 12:00:00 AM,POINT (-71.918506963 41.678825995)
2090588,ASSISTED LIVING SERVICES AGENCY AT CREAMERY BROOK,CORPORATION,ASSISTED LIVING SERVICES AGENCY AT CREAMERY BROOK,ASSISTED LIVING SERVICES AGENCY AT CREAMERY BROOK,ALSA.0000226,ALSA,226,,Assisted Living Service Agency,ACTIVE,CURRENT,1,10/08/2020 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,36 VINA LN,BROOKLYN,CT,62341937,07/17/2023 12:00:00 AM,POINT (-71.944465969 41.784324987)
