Year,Town,Residential Type,Serial Number,List Year,Date Recorded,Address,Assessed Value,Sale Amount,Sales Ratio,Location,Lat,Long,BusinessEstablishment,EmploymentData,EmploymentWages,UnemploymentRates
2014,Southbury,Single Family,140078,2014,2014-11-26,248 OLD WATERBURY RD,152900.0,223081.0,0.69,POINT (-73.2037613 41.4816462),-73.2037613,41.4816462,670,"8,200",60679,5.8
2015,Southbury,Condo,140204,2014,2015-04-22,162 E HERITAGE VILLAGE,57610.0,86000.0,0.67,POINT (-73.22944545068182 41.4851785),-73.22944545,41.4851785,667,"8,218",61262,5.4
2014,Norwalk,Single Family,140019,2014,2014-10-06,15 SAMMIS ST,1104880.0,1700000.0,0.65,POINT (-73.43878 41.06267),-73.43878,41.06267,"3,363","45,027",87184,5.8
2015,Stamford,Single Family,141063,2014,2015-06-02,45 CROSS ROAD,231990.0,370000.0,0.63,POINT (-73.5522638 41.0773279),-73.5522638,41.0773279,"5,743","75,997",106337,4.8
2015,Norwalk,Condo,140496,2014,2015-09-24,71 AIKEN ST  UNIT F-1,198290.0,325000.0,0.61,POINT (-73.41854 41.13449),-73.41854,41.13449,"3,413","46,064",87836,5
2015,Waterbury,Single Family,140686,2014,2015-03-25,52 RIDGEFIELD AVE,81030.0,110000.0,0.74,POINT (-73.0023384 41.5452595),-73.0023384,41.5452595,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141615,2014,2015-09-01,16 HICKORY DRIVE,569960.0,885000.0,0.64,POINT (-73.5466588 41.0295181),-73.5466588,41.0295181,"5,743","75,997",106337,4.8
2016,Bristol,Single Family,150319,2015,2016-03-03,120 FIFTH ST,114590.0,174500.0,0.66,POINT (-72.91686 41.67406),-72.91686,41.67406,"1,284","22,324",59787,5.3
2015,Waterbury,Single Family,140455,2014,2015-01-21,159 FIELDWOOD RD,99220.0,65500.0,1.51,POINT (-73.03602 41.60589),-73.03602,41.60589,"2,283","38,884",41389,9.1
2015,Stamford,Condo,140849,2014,2015-04-22,27 NORTHILL STREET # 5L,87790.0,163450.0,0.54,POINT (-73.51972 41.09353),-73.51972,41.09353,"5,743","75,997",106337,4.8
2014,Southbury,Condo,140087,2014,2014-12-03,3 MINUTEMAN CIRCLE,284770.0,482680.0,0.59,POINT (-73.2516938 41.4855186),-73.2516938,41.4855186,670,"8,200",60679,5.8
2015,Waterbury,Condo,141406,2014,2015-08-27,88 WAKELEE AVE #7,29450.0,11000.0,2.68,POINT (-73.00249 41.57413),-73.00249,41.57413,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141368,2014,2015-07-22,121 FIFTH STREET,327460.0,593000.0,0.55,POINT (-73.53881 41.0671),-73.53881,41.0671,"5,743","75,997",106337,4.8
2014,Southbury,Condo,140094,2014,2014-12-10,7 GETTYSBURG RD,266140.0,365000.0,0.73,POINT (-73.25237 41.47986),-73.25237,41.47986,670,"8,200",60679,5.8
2015,Waterbury,Single Family,140567,2014,2015-02-24,80 FERN ST,91390.0,122000.0,0.75,POINT (-73.03859 41.57544),-73.03859,41.57544,"2,283","38,884",41389,9.1
2015,Stamford,Condo,140555,2014,2015-02-03,44 STRAWBERRY HILL AVE # 7E,117480.0,185000.0,0.64,POINT (-73.53322 41.06128),-73.53322,41.06128,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,140864,2014,2015-04-28,663 HIGH RIDGE ROAD,260530.0,295000.0,0.88,POINT (-73.5476 41.0941),-73.5476,41.0941,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,140929,2014,2015-05-12,19 HINCKLEY AVENUE,269820.0,290000.0,0.93,POINT (-73.55074 41.05765),-73.55074,41.05765,"5,743","75,997",106337,4.8
2014,Norwalk,Single Family,140141,2014,2014-11-06,19 ELLS ST,209600.0,285000.0,0.74,POINT (-73.43728 41.12644),-73.43728,41.12644,"3,363","45,027",87184,5.8
2015,Southbury,Single Family,140250,2014,2015-06-01,40 SOUTH GEORGES HILL RD,301970.0,390000.0,0.77,POINT (-73.2219264 41.4464418),-73.2219264,41.4464418,667,"8,218",61262,5.4
2015,Waterbury,Single Family,141506,2014,2015-09-11,70 NIAGARA ST,76030.0,40000.0,1.9,POINT (-73.0192 41.55009),-73.0192,41.55009,"2,283","38,884",41389,9.1
2015,Norwalk,Single Family,140800,2014,2015-04-16,10 JUNIPER RD,886590.0,1575000.0,0.56,POINT (-73.4441227 41.0599737),-73.4441227,41.0599737,"3,413","46,064",87836,5
2015,Norwalk,Single Family,141070,2014,2015-06-30,162 PERRY AVE,246540.0,370000.0,0.67,POINT (-73.4417349 41.149478),-73.4417349,41.149478,"3,413","46,064",87836,5
2015,Waterbury,Condo,141583,2014,2015-09-30,200 STONEFIELD DR #7-11,40830.0,52000.0,0.79,POINT (-72.98831 41.53965),-72.98831,41.53965,"2,283","38,884",41389,9.1
2015,Norwalk,Condo,140826,2014,2015-04-28,20 GETNER TRAIL,440500.0,801300.0,0.55,POINT (-73.44564 41.09218),-73.44564,41.09218,"3,413","46,064",87836,5
2015,Southbury,Condo,140437,2014,2015-09-10,261 A HERITAGE VILLAGE,58020.0,61050.0,0.95,POINT (-73.22508 41.48967),-73.22508,41.48967,667,"8,218",61262,5.4
2015,Waterbury,Single Family,140986,2014,2015-06-02,22 MUNSON AVE,75750.0,95000.0,0.8,POINT (-73.00052 41.55474),-73.00052,41.55474,"2,283","38,884",41389,9.1
2015,Waterbury,Condo,140750,2014,2015-04-09,497 SCOTT RD #12,31370.0,32000.0,0.98,POINT (-72.98292 41.53401),-72.98292,41.53401,"2,283","38,884",41389,9.1
2016,Milford,Single Family,15754,2015,2016-08-01,159 WILCOX RD,173670.0,272000.0,0.64,POINT (-73.03865 41.21476),-73.03865,41.21476,"2,092","28,159",46071,4.4
2015,Norwalk,Condo,140523,2014,2015-02-13,"9 PARK ST, UNIT # 1N",89840.0,120000.0,0.75,POINT (-73.40875 41.11837),-73.40875,41.11837,"3,413","46,064",87836,5
2015,Stamford,Single Family,140617,2014,2015-02-20,47 DEPINEDO AVENUE,171740.0,313500.0,0.55,POINT (-73.558097 41.0521065),-73.558097,41.0521065,"5,743","75,997",106337,4.8
2015,Norwalk,Single Family,140429,2014,2015-09-04,16 MC ALLISTER AVE,282570.0,410000.0,0.69,POINT (-73.43206 41.09818),-73.43206,41.09818,"3,413","46,064",87836,5
2015,Norwalk,Single Family,140887,2014,2015-05-18,1  NORTH TAYLOR AVE,202690.0,190000.0,1.07,POINT (-73.43132 41.10584),-73.43132,41.10584,"3,413","46,064",87836,5
2014,Norwalk,Single Family,140154,2014,2014-11-10,45 STONY BROOK RD,277880.0,390400.0,0.71,POINT (-73.40317 41.141),-73.40317,41.141,"3,363","45,027",87184,5.8
2015,Waterbury,Single Family,141157,2014,2015-07-10,127 EASTERN AVE,102760.0,170103.0,0.6,POINT (-73.07913 41.58162),-73.07913,41.58162,"2,283","38,884",41389,9.1
2015,Southbury,Single Family,140419,2014,2015-08-31,63 RIDGE RD,156720.0,250000.0,0.63,POINT (-73.24749 41.44566),-73.24749,41.44566,667,"8,218",61262,5.4
2015,Waterbury,Single Family,140603,2014,2015-03-02,176 SPLIT ROCK DR,110320.0,160000.0,0.69,POINT (-73.00055 41.53205),-73.00055,41.53205,"2,283","38,884",41389,9.1
2015,Waterbury,Single Family,140425,2014,2015-01-12,607 MERIDEN RD,55900.0,6500.0,8.6,POINT (-72.99862 41.55301),-72.99862,41.55301,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141767,2014,2015-09-30,37 SOUTHWEST DRIVE,350790.0,569000.0,0.62,POINT (-73.55002 41.09536),-73.55002,41.09536,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141309,2014,2015-07-14,1093 ROCK RIMMON ROAD,366870.0,525000.0,0.7,POINT (-73.58384 41.16134),-73.58384,41.16134,"5,743","75,997",106337,4.8
2015,Norwalk,Single Family,141104,2014,2015-07-08,1  BUTTERNUT LANE,255310.0,375000.0,0.68,POINT (-73.41799 41.14741),-73.41799,41.14741,"3,413","46,064",87836,5
2015,Waterbury,Single Family,141049,2014,2015-06-15,392 MAYBROOK RD,192520.0,269000.0,0.72,POINT (-73.07599 41.53765),-73.07599,41.53765,"2,283","38,884",41389,9.1
2015,Waterbury,Single Family,140798,2014,2015-04-22,2498 NORTH MAIN ST,70820.0,63000.0,1.12,POINT (-73.0291878 41.5845671),-73.0291878,41.5845671,"2,283","38,884",41389,9.1
2015,Waterbury,Single Family,141278,2014,2015-07-31,48 DOUGLAS AVE,72460.0,43000.0,1.69,POINT (-73.0673871 41.5506782),-73.0673871,41.5506782,"2,283","38,884",41389,9.1
2015,Waterbury,Single Family,141257,2014,2015-07-30,243 HOPE ST,51640.0,16000.0,3.23,POINT (-73.02241 41.56445),-73.02241,41.56445,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,140724,2014,2015-03-23,265 WILLOWBROOK AVENUE,1086510.0,700000.0,1.55,POINT (-73.51472 41.03982),-73.51472,41.03982,"5,743","75,997",106337,4.8
2015,Stamford,Condo,140772,2014,2015-04-01,123 HARBOR DRIVE # 306,457940.0,443333.0,1.03,POINT (-73.5319 41.03644),-73.5319,41.03644,"5,743","75,997",106337,4.8
2015,Waterbury,Condo,140660,2014,2015-03-20,31 KAY LANE #F,28820.0,57000.0,0.51,POINT (-73.07755 41.5801),-73.07755,41.5801,"2,283","38,884",41389,9.1
2015,Norwalk,Single Family,140848,2014,2015-05-06,86 WEST NORWALK RD,393630.0,540000.0,0.73,POINT (-73.45571 41.09818),-73.45571,41.09818,"3,413","46,064",87836,5
2014,Waterbury,Single Family,140285,2014,2014-12-10,39 MACNAMARA ST,103310.0,145000.0,0.71,POINT (-73.04898 41.53202),-73.04898,41.53202,"2,250","38,871",39905,10.6
2015,Waterbury,Single Family,141155,2014,2015-07-09,46 REGENCY HILL,158500.0,207900.0,0.76,POINT (-73.08514 41.56919),-73.08514,41.56919,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141363,2014,2015-07-21,119 WILLOWBROOK AVENUE,250760.0,500000.0,0.5,POINT (-73.5145118 41.0448081),-73.5145118,41.0448081,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141073,2014,2015-06-04,209 DOLPHIN COVE QUAY,1473430.0,2670000.0,0.55,POINT (-73.54804 41.02483),-73.54804,41.02483,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141095,2014,2015-06-09,20 FAIRWAY DRIVE,510790.0,700000.0,0.73,POINT (-72.88426875298005 41.5181236671625),-72.88426875,41.51812367,"5,743","75,997",106337,4.8
2015,Southbury,Single Family,140308,2014,2015-07-08,48 FOREST RD,279310.0,375000.0,0.74,POINT (-73.18143 41.48465),-73.18143,41.48465,667,"8,218",61262,5.4
2015,Waterbury,Single Family,140435,2014,2015-01-14,679 WOODTICK RD,96230.0,66000.0,1.46,POINT (-72.99978 41.56369),-72.99978,41.56369,"2,283","38,884",41389,9.1
2014,Stamford,Condo,140124,2014,2014-10-24,85 CAMP AVENUE #16P,223570.0,395000.0,0.57,POINT (-73.51571 41.09373),-73.51571,41.09373,"5,668","75,668",104976,5.7
2015,Waterbury,Single Family,141028,2014,2015-06-11,229 PARKLAWN DR,106780.0,100000.0,1.07,POINT (-73.07114 41.55787),-73.07114,41.55787,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141414,2014,2015-07-31,88 DULAN DRIVE,439140.0,700000.0,0.63,POINT (-73.5811879 41.1478881),-73.5811879,41.1478881,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141487,2014,2015-08-10,44 PALMER STREET,252360.0,420000.0,0.6,POINT (-73.5208877 41.0914636),-73.5208877,41.0914636,"5,743","75,997",106337,4.8
2015,Southbury,Condo,140384,2014,2015-08-17,685 B HERITAGE VILLAGE,121070.0,245000.0,0.49,POINT (-73.22527 41.49009),-73.22527,41.49009,667,"8,218",61262,5.4
2015,Stamford,Single Family,141623,2014,2015-09-02,321 SOUNDVIEW AVENUE,368660.0,487750.0,0.76,POINT (-73.51151 41.04323),-73.51151,41.04323,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,140497,2014,2015-01-16,38 HARVARD AVENUE,222920.0,445000.0,0.5,POINT (-73.5601186 41.0472184),-73.5601186,41.0472184,"5,743","75,997",106337,4.8
2015,Norwalk,Single Family,140854,2014,2015-05-08,32 ALLVIEW AVE,163460.0,225000.0,0.73,POINT (-73.42884 41.10296),-73.42884,41.10296,"3,413","46,064",87836,5
2014,Waterbury,Single Family,140391,2014,2014-12-31,102 TUDOR ST,59150.0,12600.0,4.69,POINT (-73.0289655 41.5691427),-73.0289655,41.5691427,"2,250","38,871",39905,10.6
2015,Waterbury,Single Family,140457,2014,2015-01-21,1761 EAST MAIN ST,64540.0,20000.0,3.23,POINT (-73.01306 41.54551),-73.01306,41.54551,"2,283","38,884",41389,9.1
2014,Waterbury,Condo,140100,2014,2014-10-27,12 DALLAS AVE #4,20470.0,10000.0,2.05,POINT (-73.0133 41.55643),-73.0133,41.55643,"2,250","38,871",39905,10.6
2015,Stamford,Condo,140721,2014,2015-03-23,85 LINDALE STREET # 7,169960.0,224900.0,0.76,POINT (-73.5307 41.05813),-73.5307,41.05813,"5,743","75,997",106337,4.8
2015,Waterbury,Single Family,141251,2014,2015-07-29,30 BLUE RIDGE DR,197900.0,259000.0,0.76,POINT (-73.0301 41.59069),-73.0301,41.59069,"2,283","38,884",41389,9.1
2015,Stamford,Condo,140860,2014,2015-04-24,431 GLENBROOK ROAD # 8,188850.0,328000.0,0.58,POINT (-73.52085 41.06813),-73.52085,41.06813,"5,743","75,997",106337,4.8
2015,Waterbury,Single Family,141236,2014,2015-07-28,46 FERN ST,88770.0,161000.0,0.55,POINT (-73.0383336 41.5747749),-73.0383336,41.5747749,"2,283","38,884",41389,9.1
2015,Stamford,Condo,141111,2014,2015-06-12,27 LINDSTROM ROAD #C2,240050.0,410000.0,0.59,POINT (-73.52829 41.03978),-73.52829,41.03978,"5,743","75,997",106337,4.8
2015,Stamford,Condo,141521,2014,2015-08-17,77 HAVEMEYER LANE # 414,349310.0,580000.0,0.6,POINT (-73.5664977 41.0553117),-73.5664977,41.0553117,"5,743","75,997",106337,4.8
2015,Waterbury,Single Family,140779,2014,2015-04-17,49 FOX RUN RD,99490.0,130000.0,0.77,POINT (-73.0742149 41.5665849),-73.0742149,41.5665849,"2,283","38,884",41389,9.1
2015,Stamford,Condo,141697,2014,2015-09-17,320 STRAWBERRY HILL AVE # 61,407620.0,560000.0,0.73,POINT (-73.53451 41.07143),-73.53451,41.07143,"5,743","75,997",106337,4.8
2015,Southbury,Condo,140412,2014,2015-08-28,841 A HERITAGE VILLAGE,75960.0,123000.0,0.62,POINT (-73.22944545068182 41.4851785),-73.22944545,41.4851785,667,"8,218",61262,5.4
2015,Stamford,Single Family,140722,2014,2015-03-23,107 EAGLE DRIVE,509330.0,675000.0,0.75,POINT (-73.56261 41.12593),-73.56261,41.12593,"5,743","75,997",106337,4.8
2015,Stamford,Condo,141610,2014,2015-09-01,49 TOP GALLANT ROAD # 16,343430.0,578000.0,0.59,POINT (-73.54979 41.03146),-73.54979,41.03146,"5,743","75,997",106337,4.8
2015,Norwalk,Condo,140494,2014,2015-09-22,26 PROSPECT ST  UNIT E-4,100090.0,120000.0,0.83,POINT (-73.4222 41.11519),-73.4222,41.11519,"3,413","46,064",87836,5
2014,Southbury,Condo,140098,2014,2014-12-12,292 B HERITAGE VILLAGE,85780.0,125000.0,0.69,POINT (-73.22517 41.48987),-73.22517,41.48987,670,"8,200",60679,5.8
2015,Norwalk,Single Family,140634,2014,2015-03-26,56 WILSON AVE,615590.0,1245000.0,0.49,POINT (-73.4381649 41.0678623),-73.4381649,41.0678623,"3,413","46,064",87836,5
2014,Waterbury,Single Family,140281,2014,2014-12-09,125 HERITAGE DR,119770.0,164000.0,0.73,POINT (-73.08621 41.57191),-73.08621,41.57191,"2,250","38,871",39905,10.6
2015,Stamford,Single Family,141121,2014,2015-06-15,215 SILVER HILL LANE,268280.0,501000.0,0.54,POINT (-73.54196 41.08549),-73.54196,41.08549,"5,743","75,997",106337,4.8
2015,Stamford,Condo,141737,2014,2015-09-24,631 LONG RIDGE ROAD 34A,1075660.0,1520000.0,0.71,POINT (-73.5614 41.09195),-73.5614,41.09195,"5,743","75,997",106337,4.8
2014,Norwalk,Condo,140136,2014,2014-11-03,290 SUNRISE HILL RD,204250.0,224000.0,0.91,POINT (-73.41936 41.13342),-73.41936,41.13342,"3,363","45,027",87184,5.8
2015,Stamford,Condo,140512,2014,2015-01-21,53 SEASIDE AVENUE # 7,208560.0,336000.0,0.62,POINT (-73.51054 41.05711),-73.51054,41.05711,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141064,2014,2015-06-02,140 DAVENPORT FARM LANE WEST,802000.0,1300000.0,0.62,POINT (-73.52975 41.12757),-73.52975,41.12757,"5,743","75,997",106337,4.8
2015,Southbury,Single Family,140185,2014,2015-04-01,758 OLD WATERBURY RD,254200.0,415000.0,0.61,POINT (-73.18968 41.48693),-73.18968,41.48693,667,"8,218",61262,5.4
2015,Waterbury,Single Family,140431,2014,2015-01-14,42 MADISON AVE,78960.0,90000.0,0.88,POINT (-72.7112793 41.7528735),-72.7112793,41.7528735,"2,283","38,884",41389,9.1
2015,Southbury,Condo,140355,2014,2015-08-03,971 B HERITAGE VILLAGE,76740.0,120000.0,0.64,POINT (-73.22944545068182 41.4851785),-73.22944545,41.4851785,667,"8,218",61262,5.4
2014,Norwalk,Condo,140057,2014,2014-10-16,97 WEST NORWALK RD 11,251220.0,420000.0,0.6,POINT (-73.45566 41.09797),-73.45566,41.09797,"3,363","45,027",87184,5.8
2014,Stamford,Condo,140246,2014,2014-11-20,85 CAMP AVENUE # 16E,223570.0,392500.0,0.57,POINT (-73.51845 41.09538),-73.51845,41.09538,"5,668","75,668",104976,5.7
2015,Waterbury,Single Family,140417,2014,2015-01-09,121 MERILINE AVE,79680.0,155000.0,0.51,POINT (-72.99208701368006 41.54587998475776),-72.99208701,41.54587998,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141066,2014,2015-06-02,26 GLEN AVENUE,253040.0,480000.0,0.53,POINT (-73.52423 41.07551),-73.52423,41.07551,"5,743","75,997",106337,4.8
2014,Southbury,Condo,140028,2014,2014-10-20,848 B HERITAGE VILLAGE,49660.0,67000.0,0.74,POINT (-73.22944545068182 41.4851785),-73.22944545,41.4851785,670,"8,200",60679,5.8
2015,Waterbury,Single Family,141557,2014,2015-09-24,30 MAYWOOD ST,75730.0,62500.0,1.21,POINT (-73.0329016 41.5880847),-73.0329016,41.5880847,"2,283","38,884",41389,9.1
2014,Norwalk,Single Family,140007,2014,2014-10-01,5 TOPSAIL RD,746480.0,910000.0,0.82,POINT (-73.43845 41.06339),-73.43845,41.06339,"3,363","45,027",87184,5.8
2015,Stamford,Condo,141371,2014,2015-07-23,1 BROAD STREET 15A,542170.0,890000.0,0.61,POINT (-73.54296 41.0556),-73.54296,41.0556,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141070,2014,2015-06-03,40 SAINT GEORGE AVENUE,275390.0,510000.0,0.54,POINT (-73.5535194 41.0574566),-73.5535194,41.0574566,"5,743","75,997",106337,4.8
2016,Milford,Condo,150164,2015,2016-09-15,"150 FOREST RD, UNIT #9",123170.0,172000.0,0.72,POINT (-73.04532 41.23695),-73.04532,41.23695,"2,092","28,159",46071,4.4
2015,Stamford,Single Family,141234,2014,2015-07-01,142 HOUSTON TERRACE,216050.0,305000.0,0.71,POINT (-73.506776 41.0554076),-73.506776,41.0554076,"5,743","75,997",106337,4.8
2015,Stamford,Single Family,141041,2014,2015-05-29,148 WEST HAVILAND LANE,491280.0,852500.0,0.58,POINT (-73.5706 41.13159),-73.5706,41.13159,"5,743","75,997",106337,4.8
2015,Waterbury,Single Family,140521,2014,2015-02-06,86 FAIRFIELD AVE,65520.0,77070.0,0.85,POINT (-73.05462 41.53697),-73.05462,41.53697,"2,283","38,884",41389,9.1
2015,Southbury,Single Family,140371,2014,2015-08-10,188 SETTLERS HILL RD,357520.0,637500.0,0.56,POINT (-73.1963817 41.4903591),-73.1963817,41.4903591,667,"8,218",61262,5.4
2015,Stamford,Single Family,140654,2014,2015-02-27,38 RIDGEWAY STREET,289290.0,483000.0,0.6,POINT (-73.5236232 41.0964348),-73.5236232,41.0964348,"5,743","75,997",106337,4.8
2014,Stamford,Single Family,140030,2014,2014-10-07,15 STAMFORD AVENUE,548030.0,882500.0,0.62,POINT (-73.52877 41.03218),-73.52877,41.03218,"5,668","75,668",104976,5.7
2015,Waterbury,Single Family,140459,2014,2015-01-22,57 COLUMBIA BLVD,113850.0,264000.0,0.43,POINT (-73.0427 41.56676),-73.0427,41.56676,"2,283","38,884",41389,9.1
2014,Southbury,Condo,140055,2014,2014-11-04,599 A HERITAGE VILLAGE,86480.0,60000.0,1.44,POINT (-73.22524 41.49004),-73.22524,41.49004,670,"8,200",60679,5.8
2015,Stamford,Condo,140653,2014,2015-02-27,320 STRAWBERRY HILL AVENUE # 5,370200.0,585000.0,0.63,POINT (-73.53451 41.07143),-73.53451,41.07143,"5,743","75,997",106337,4.8
2015,Waterbury,Single Family,140562,2014,2015-02-20,76 PILGRIM AVE,51200.0,32000.0,1.6,POINT (-73.03603 41.56747),-73.03603,41.56747,"2,283","38,884",41389,9.1
2014,Norwalk,Single Family,140145,2014,2014-11-07,11 KEELER AVE,375190.0,555000.0,0.68,POINT (-73.4432697 41.0920075),-73.4432697,41.0920075,"3,363","45,027",87184,5.8
2015,Stamford,Single Family,141094,2014,2015-06-09,49 VINE ROAD,277030.0,535000.0,0.52,POINT (-73.5457353 41.1017781),-73.5457353,41.1017781,"5,743","75,997",106337,4.8
2016,Waterbury,Condo,151035,2015,2016-06-14,184 KAYNOR DR #C,30370.0,55000.0,0.55,POINT (-73.07795 41.57937),-73.07795,41.57937,"2,331","39,705",40768,7.5
2015,Norwalk,Single Family,141144,2014,2015-07-16,238 SILVERMINE AVE,432290.0,799000.0,0.54,POINT (-73.44446 41.14617),-73.44446,41.14617,"3,413","46,064",87836,5
2014,Waterbury,Single Family,140231,2014,2014-11-25,100 HANS AVE,101070.0,160000.0,0.63,POINT (-73.0598053 41.5287581),-73.0598053,41.5287581,"2,250","38,871",39905,10.6
2015,Stamford,Single Family,140510,2014,2015-01-21,25 DUNDEE ROAD,485270.0,689000.0,0.7,POINT (-73.5864359 41.1232344),-73.5864359,41.1232344,"5,743","75,997",106337,4.8
2015,Waterbury,Single Family,141526,2014,2015-09-15,52 JILLSON CIRCLE,80900.0,120000.0,0.67,POINT (-73.07983 41.57162),-73.07983,41.57162,"2,283","38,884",41389,9.1
2015,Waterbury,Single Family,140814,2014,2015-04-24,14 LONG HILL RD,63730.0,40000.0,1.59,POINT (-73.02449 41.56127),-73.02449,41.56127,"2,283","38,884",41389,9.1
2014,Stamford,Single Family,140066,2014,2014-10-15,68 RACHELLE AVENUE,302720.0,577000.0,0.52,POINT (-73.5548108 41.0583015),-73.5548108,41.0583015,"5,668","75,668",104976,5.7
2015,Waterbury,Single Family,140549,2014,2015-02-17,54 HADDAD AVE,118670.0,160000.0,0.74,POINT (-73.07687 41.56819),-73.07687,41.56819,"2,283","38,884",41389,9.1
2014,Waterbury,Single Family,140056,2014,2014-10-20,289 EAST MOUNTAIN RD,84770.0,77000.0,1.1,POINT (-73.01614 41.52698),-73.01614,41.52698,"2,250","38,871",39905,10.6
2016,Meriden,Single Family,150289,2015,2016-01-19,124 CROWN ST EXT,120750.0,70500.0,1.71,POINT (-72.81005 41.51855),-72.81005,41.51855,"1,348","21,556",45837,5.8
2015,Southbury,Condo,140320,2014,2015-07-15,826 B HERITAGE VILLAGE,107570.0,147500.0,0.73,POINT (-73.2253 41.49017),-73.2253,41.49017,667,"8,218",61262,5.4
2014,Stamford,Single Family,140306,2014,2014-12-05,30 RALSEY ROAD SOUTH,538040.0,1026500.0,0.52,POINT (-73.53099 41.03095),-73.53099,41.03095,"5,668","75,668",104976,5.7
2015,Waterbury,Single Family,140575,2014,2015-02-25,107 CORNELIUS AVE,68230.0,37000.0,1.84,POINT (-73.03355 41.52614),-73.03355,41.52614,"2,283","38,884",41389,9.1
2015,Stamford,Single Family,141341,2014,2015-07-17,133 KNOX ROAD,335990.0,555000.0,0.61,POINT (-73.52578 41.09711),-73.52578,41.09711,"5,743","75,997",106337,4.8
2014,Norwalk,Single Family,140017,2014,2014-10-03,62 EAST ROCKS RD,258990.0,340000.0,0.76,POINT (-73.40651 41.13282),-73.40651,41.13282,"3,363","45,027",87184,5.8
2015,Waterbury,Single Family,141037,2014,2015-06-12,61 MONTGOMERY ST,76030.0,110000.0,0.69,POINT (-73.06189 41.56487),-73.06189,41.56487,"2,283","38,884",41389,9.1
2015,Waterbury,Single Family,141265,2014,2015-07-30,228 MANSFIELD AVE,36510.0,22000.0,1.66,POINT (-73.00681 41.55795),-73.00681,41.55795,"2,283","38,884",41389,9.1
2015,Southbury,Condo,140268,2014,2015-06-15,2 WASHINGTON CIRCLE,301550.0,485000.0,0.62,POINT (-73.252958 41.4794),-73.252958,41.4794,667,"8,218",61262,5.4
2015,Norwalk,Single Family,141292,2014,2015-08-12,11 COSSITT RD,263350.0,320000.0,0.82,POINT (-73.43806 41.09876),-73.43806,41.09876,"3,413","46,064",87836,5
