Town,Year,Crime Type,Number of Crimes Committed,"Number of Crimes Committed per 100,000",Crime ID,State,geometry
Mansfield,2011,Motor Vehicle Theft,3.0,13.8,6884,CT,POINT (-72.2131565 41.7782147)
Mansfield,2011,Arson,1.0,4.6,6885,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Total Crime,295.0,1350.3,6886,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Total Violent Crime,16.0,73.2,6887,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Total Property Crime,279.0,1277.1,6888,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Aggravated Assault,8.0,36.6,6889,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Murder,0.0,0.0,6890,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Rape,3.0,13.7,6891,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Robbery,5.0,22.9,6892,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Burglary,73.0,334.1,6893,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Larceny,193.0,883.4,6894,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Motor Vehicle Theft,13.0,59.5,6895,CT,POINT (-72.2131565 41.7782147)
Mansfield,2012,Arson,0.0,0.0,6896,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Total Crime,229.0,1047.0,6897,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Total Violent Crime,2.0,9.1,6898,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Total Property Crime,227.0,1037.8,6899,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Aggravated Assault,1.0,4.6,6900,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Murder,0.0,0.0,6901,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Rape,1.0,4.6,6902,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Robbery,0.0,0.0,6903,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Burglary,55.0,251.5,6904,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Larceny,160.0,731.5,6905,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Motor Vehicle Theft,12.0,54.9,6906,CT,POINT (-72.2131565 41.7782147)
Mansfield,2013,Arson,0.0,0.0,6907,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Total Crime,166.0,759.5,6908,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Total Violent Crime,6.0,27.5,6909,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Total Property Crime,160.0,732.0,6910,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Aggravated Assault,3.0,13.7,6911,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Murder,0.0,0.0,6912,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Rape,2.0,9.2,6913,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Robbery,1.0,4.6,6914,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Burglary,39.0,178.4,6915,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Larceny,113.0,517.0,6916,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Motor Vehicle Theft,8.0,36.6,6917,CT,POINT (-72.2131565 41.7782147)
Mansfield,2014,Arson,0.0,0.0,6918,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Total Crime,143.0,655.0,6919,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Total Violent Crime,7.0,32.1,6920,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Total Property Crime,136.0,622.9,6921,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Aggravated Assault,3.0,13.7,6922,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Murder,0.0,0.0,6923,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Rape,2.0,9.2,6924,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Robbery,2.0,9.2,6925,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Burglary,23.0,105.3,6926,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Larceny,105.0,480.9,6927,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Motor Vehicle Theft,8.0,36.6,6928,CT,POINT (-72.2131565 41.7782147)
Mansfield,2015,Arson,1.0,4.6,6929,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Total Crime,124.0,569.3,6930,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Total Violent Crime,8.0,36.7,6931,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Total Property Crime,116.0,532.5,6932,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Aggravated Assault,5.0,23.0,6933,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Murder,0.0,0.0,6934,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Rape,2.0,9.2,6935,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Robbery,1.0,4.6,6936,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Burglary,19.0,87.2,6937,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Larceny,91.0,417.8,6938,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Motor Vehicle Theft,6.0,27.5,6939,CT,POINT (-72.2131565 41.7782147)
Mansfield,2016,Arson,0.0,0.0,6940,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Total Crime,133.0,609.7,6941,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Total Violent Crime,7.0,32.1,6942,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Total Property Crime,126.0,577.6,6943,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Aggravated Assault,3.0,13.8,6944,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Murder,0.0,0.0,6945,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Rape,1.0,4.6,6946,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Robbery,3.0,13.8,6947,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Burglary,33.0,151.3,6948,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Larceny,87.0,398.8,6949,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Motor Vehicle Theft,6.0,27.5,6950,CT,POINT (-72.2131565 41.7782147)
Mansfield,2017,Arson,0.0,0.0,6951,CT,POINT (-72.2131565 41.7782147)
Marlborough,2010,Total Crime,72.0,1201.6,6952,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Total Violent Crime,2.0,33.4,6953,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Total Property Crime,70.0,1168.2,6954,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Aggravated Assault,1.0,16.7,6955,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Murder,0.0,0.0,6956,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Rape,0.0,0.0,6957,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Robbery,1.0,16.7,6958,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Burglary,37.0,617.5,6959,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Larceny,29.0,484.0,6960,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Motor Vehicle Theft,4.0,66.8,6961,CT,POINT (-72.459808 41.631488)
Marlborough,2010,Arson,2.0,33.4,6962,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Total Crime,34.0,566.4,6963,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Total Violent Crime,0.0,0.0,6964,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Total Property Crime,34.0,566.4,6965,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Aggravated Assault,0.0,0.0,6966,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Murder,0.0,0.0,6967,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Rape,0.0,0.0,6968,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Robbery,0.0,0.0,6969,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Burglary,13.0,216.6,6970,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Larceny,21.0,349.8,6971,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Motor Vehicle Theft,0.0,0.0,6972,CT,POINT (-72.459808 41.631488)
Marlborough,2011,Arson,0.0,0.0,6973,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Total Crime,34.0,564.9,6974,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Total Violent Crime,2.0,33.2,6975,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Total Property Crime,32.0,531.6,6976,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Aggravated Assault,1.0,16.6,6977,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Murder,1.0,16.6,6978,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Rape,0.0,0.0,6979,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Robbery,0.0,0.0,6980,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Burglary,11.0,182.8,6981,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Larceny,19.0,315.7,6982,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Motor Vehicle Theft,2.0,33.2,6983,CT,POINT (-72.459808 41.631488)
Marlborough,2012,Arson,0.0,0.0,6984,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Total Crime,29.0,481.2,6985,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Total Violent Crime,6.0,99.6,6986,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Total Property Crime,23.0,381.7,6987,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Aggravated Assault,4.0,66.4,6988,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Murder,0.0,0.0,6989,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Rape,1.0,16.6,6990,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Robbery,1.0,16.6,6991,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Burglary,12.0,199.1,6992,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Larceny,11.0,182.5,6993,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Motor Vehicle Theft,0.0,0.0,6994,CT,POINT (-72.459808 41.631488)
Marlborough,2013,Arson,1.0,16.6,6995,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Total Crime,22.0,365.3,6996,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Total Violent Crime,1.0,16.6,6997,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Total Property Crime,21.0,348.7,6998,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Aggravated Assault,0.0,0.0,6999,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Murder,0.0,0.0,7000,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Rape,0.0,0.0,7001,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Robbery,1.0,16.6,7002,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Burglary,8.0,132.8,7003,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Larceny,13.0,215.9,7004,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Motor Vehicle Theft,0.0,0.0,7005,CT,POINT (-72.459808 41.631488)
Marlborough,2014,Arson,0.0,0.0,7006,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Total Crime,25.0,415.6,7007,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Total Violent Crime,4.0,66.5,7008,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Total Property Crime,21.0,349.1,7009,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Aggravated Assault,1.0,16.6,7010,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Murder,0.0,0.0,7011,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Rape,1.0,16.6,7012,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Robbery,2.0,33.2,7013,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Burglary,8.0,133.0,7014,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Larceny,13.0,216.1,7015,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Motor Vehicle Theft,0.0,0.0,7016,CT,POINT (-72.459808 41.631488)
Marlborough,2015,Arson,0.0,0.0,7017,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Total Crime,35.0,583.1,7018,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Total Violent Crime,0.0,0.0,7019,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Total Property Crime,35.0,583.1,7020,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Aggravated Assault,0.0,0.0,7021,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Murder,0.0,0.0,7022,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Rape,0.0,0.0,7023,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Robbery,0.0,0.0,7024,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Burglary,16.0,266.6,7025,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Larceny,19.0,316.6,7026,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Motor Vehicle Theft,0.0,0.0,7027,CT,POINT (-72.459808 41.631488)
Marlborough,2016,Arson,0.0,0.0,7028,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Total Crime,53.0,881.9,7029,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Total Violent Crime,4.0,66.6,7030,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Total Property Crime,49.0,815.3,7031,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Aggravated Assault,3.0,49.9,7032,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Murder,0.0,0.0,7033,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Rape,1.0,16.6,7034,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Robbery,0.0,0.0,7035,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Burglary,20.0,332.8,7036,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Larceny,19.0,316.1,7037,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Motor Vehicle Theft,10.0,166.4,7038,CT,POINT (-72.459808 41.631488)
Marlborough,2017,Arson,0.0,0.0,7039,CT,POINT (-72.459808 41.631488)
Meriden,2010,Total Crime,1981.0,3240.9,7040,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Total Violent Crime,144.0,235.6,7041,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Total Property Crime,1837.0,3005.3,7042,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Aggravated Assault,68.0,111.2,7043,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Murder,0.0,0.0,7044,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Rape,6.0,9.8,7045,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Robbery,70.0,114.5,7046,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Burglary,416.0,680.6,7047,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Larceny,1289.0,2108.8,7048,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Motor Vehicle Theft,132.0,216.0,7049,CT,POINT (-72.8070435 41.5381535)
Meriden,2010,Arson,6.0,9.8,7050,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Total Crime,1865.0,3045.5,7051,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Total Violent Crime,144.0,235.1,7052,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Total Property Crime,1721.0,2810.3,7053,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Aggravated Assault,78.0,127.4,7054,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Murder,0.0,0.0,7055,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Rape,9.0,14.7,7056,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Robbery,57.0,93.1,7057,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Burglary,444.0,725.0,7058,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Larceny,1136.0,1855.1,7059,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Motor Vehicle Theft,141.0,230.2,7060,CT,POINT (-72.8070435 41.5381535)
Meriden,2011,Arson,5.0,8.2,7061,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Total Crime,2034.0,3312.5,7062,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Total Violent Crime,222.0,361.5,7063,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Total Property Crime,1812.0,2951.0,7064,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Aggravated Assault,116.0,188.9,7065,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Murder,5.0,8.1,7066,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Rape,25.0,40.7,7067,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Robbery,76.0,123.8,7068,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Burglary,421.0,685.6,7069,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Larceny,1223.0,1991.8,7070,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Motor Vehicle Theft,168.0,273.6,7071,CT,POINT (-72.8070435 41.5381535)
Meriden,2012,Arson,9.0,14.7,7072,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Total Crime,1678.0,2729.5,7073,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Total Violent Crime,175.0,284.7,7074,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Total Property Crime,1503.0,2444.8,7075,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Aggravated Assault,71.0,115.5,7076,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Murder,0.0,0.0,7077,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Rape,19.0,30.9,7078,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Robbery,85.0,138.3,7079,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Burglary,385.0,626.3,7080,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Larceny,972.0,1581.1,7081,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Motor Vehicle Theft,146.0,237.5,7082,CT,POINT (-72.8070435 41.5381535)
Meriden,2013,Arson,5.0,8.1,7083,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Total Crime,1595.0,2596.4,7084,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Total Violent Crime,181.0,294.6,7085,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Total Property Crime,1414.0,2301.8,7086,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Aggravated Assault,96.0,156.3,7087,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Murder,0.0,0.0,7088,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Rape,17.0,27.7,7089,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Robbery,68.0,110.7,7090,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Burglary,306.0,498.1,7091,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Larceny,958.0,1559.5,7092,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Motor Vehicle Theft,150.0,244.2,7093,CT,POINT (-72.8070435 41.5381535)
Meriden,2014,Arson,6.0,9.8,7094,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Total Crime,1637.0,2667.6,7095,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Total Violent Crime,197.0,321.0,7096,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Total Property Crime,1440.0,2346.6,7097,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Aggravated Assault,76.0,123.8,7098,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Murder,1.0,1.6,7099,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Rape,30.0,48.9,7100,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Robbery,90.0,146.7,7101,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Burglary,321.0,523.1,7102,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Larceny,992.0,1616.6,7103,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Motor Vehicle Theft,127.0,207.0,7104,CT,POINT (-72.8070435 41.5381535)
Meriden,2015,Arson,8.0,13.0,7105,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Total Crime,1594.0,2603.6,7106,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Total Violent Crime,227.0,370.8,7107,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Total Property Crime,1367.0,2232.8,7108,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Aggravated Assault,129.0,210.7,7109,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Murder,2.0,3.3,7110,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Rape,28.0,45.7,7111,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Robbery,68.0,111.1,7112,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Burglary,292.0,476.9,7113,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Larceny,914.0,1492.9,7114,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Motor Vehicle Theft,161.0,263.0,7115,CT,POINT (-72.8070435 41.5381535)
Meriden,2016,Arson,9.0,14.7,7116,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Total Crime,1655.0,2699.5,7117,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Total Violent Crime,223.0,363.7,7118,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Total Property Crime,1432.0,2335.7,7119,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Aggravated Assault,134.0,218.6,7120,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Murder,2.0,3.3,7121,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Rape,29.0,47.3,7122,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Robbery,58.0,94.6,7123,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Burglary,277.0,451.8,7124,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Larceny,980.0,1598.5,7125,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Motor Vehicle Theft,175.0,285.4,7126,CT,POINT (-72.8070435 41.5381535)
Meriden,2017,Arson,10.0,16.3,7127,CT,POINT (-72.8070435 41.5381535)
Middlebury,2010,Total Crime,99.0,1462.3,7128,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Total Violent Crime,2.0,29.5,7129,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Total Property Crime,97.0,1432.8,7130,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Aggravated Assault,1.0,14.8,7131,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Murder,0.0,0.0,7132,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Rape,1.0,14.8,7133,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Robbery,0.0,0.0,7134,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Burglary,25.0,369.3,7135,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Larceny,70.0,1034.0,7136,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Motor Vehicle Theft,2.0,29.5,7137,CT,POINT (-73.1276107 41.5278742)
Middlebury,2010,Arson,0.0,0.0,7138,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Total Crime,85.0,1253.1,7139,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Total Violent Crime,1.0,14.7,7140,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Total Property Crime,84.0,1238.4,7141,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Aggravated Assault,1.0,14.7,7142,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Murder,0.0,0.0,7143,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Rape,0.0,0.0,7144,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Robbery,0.0,0.0,7145,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Burglary,21.0,309.6,7146,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Larceny,60.0,884.6,7147,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Motor Vehicle Theft,3.0,44.2,7148,CT,POINT (-73.1276107 41.5278742)
Middlebury,2011,Arson,0.0,0.0,7149,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Total Crime,74.0,1088.1,7150,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Total Violent Crime,4.0,58.8,7151,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Total Property Crime,70.0,1029.3,7152,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Aggravated Assault,1.0,14.7,7153,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Murder,0.0,0.0,7154,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Rape,2.0,29.4,7155,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Robbery,1.0,14.7,7156,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Burglary,20.0,294.1,7157,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Larceny,45.0,661.7,7158,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Motor Vehicle Theft,5.0,73.5,7159,CT,POINT (-73.1276107 41.5278742)
Middlebury,2012,Arson,0.0,0.0,7160,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Total Crime,69.0,1013.4,7161,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Total Violent Crime,1.0,14.7,7162,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Total Property Crime,68.0,998.7,7163,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Aggravated Assault,1.0,14.7,7164,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Murder,0.0,0.0,7165,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Rape,0.0,0.0,7166,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Robbery,0.0,0.0,7167,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Burglary,10.0,146.9,7168,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Larceny,53.0,778.4,7169,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Motor Vehicle Theft,5.0,73.4,7170,CT,POINT (-73.1276107 41.5278742)
Middlebury,2013,Arson,0.0,0.0,7171,CT,POINT (-73.1276107 41.5278742)
Middlebury,2014,Total Crime,60.0,881.8,7172,CT,POINT (-73.1276107 41.5278742)
Middlebury,2014,Total Violent Crime,4.0,58.8,7173,CT,POINT (-73.1276107 41.5278742)
Middlebury,2014,Total Property Crime,56.0,823.0,7174,CT,POINT (-73.1276107 41.5278742)
