Credential ID,Name,Type,Business Name,DBA,Full Credential Code,Credential,Status,Issue Date,Effective Date,Expiration Date,Address,City,Zip Code,Location,Healthcare ID
930937,MILFORD HEALTH AND REHABILITATION CENTER,LIMITED LIABILITY COMPANY (SINGLE MEMBER),MILFORD HEALTH AND REHABILITATION CENTER,MILFORD HEALTH AND REHABILITATION CENTER,CCNH.001056C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2010,01-04-2022,03/31/2024,195 PLATT ST,MILFORD,6460,POINT (-73.018404019 41.212039986),464
930605,MAPLE VIEW HEALTH & REHABILITATION CENTER,LIMITED LIABILITY COMPANY,MAPLE VIEW HEALTH & REHABILITATION CENTER,MAPLE VIEW HEALTH & REHABILITATION CENTER,CCNH.000940C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2008,01-04-2022,03/31/2024,856 MAPLE ST,ROCKY HILL,6067,POINT (-72.665881958 41.674051998),465
929875,MIDDLESEX ENDOSCOPY CENTER LLC,LIMITED LIABILITY COMPANY,MIDDLESEX ENDOSCOPY CENTER LLC,"MIDDLESEX ENDOSCOPY CENTER, LLC",ASC.0000287,Out-Patient Surgical Facility,ACTIVE,01-04-2009,01-04-2023,03/31/2025,410 SAYBROOK RD STE 200,MIDDLETOWN,6457,POINT (-72.628052191 41.543478264),466
2245935,"ADULT & PEDIATRIC DERMATOLOGY SPECIALISTS, PC",CORPORATION,"ADULT & PEDIATRIC DERMATOLOGY SPECIALISTS, PC","ADULT & PEDIATRIC DERMATOLOGY SPECIALISTS, PC",CLAB.0000950,Clinical Laboratory,ACTIVE,03/14/1994,01-01-2023,12/31/2024,160 HAWLEY LN,TRUMBULL,6611,POINT (-73.149404029 41.234833985),467
930593,MCLEAN HEALTH CENTER,NON-PROFIT CORPORATION,MCLEAN HEALTH CENTER,MCLEAN HEALTH CENTER,CCNH.000884C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2009,01-10-2023,09/30/2025,75 GREAT POND RD,SIMSBURY,6070,POINT (-72.828256019 41.880519982),468
1394779,ARTIS SENIOR LIVING OF BRANFORD,LIMITED LIABILITY COMPANY,ARTIS SENIOR LIVING OF BRANFORD,ARTIS SENIOR LIVING OF BRANFORD,ALSA.0000188,Assisted Living Service Agency,ACTIVE,12/21/2016,01-10-2022,09/30/2024,814 E MAIN ST,BRANFORD,6405,POINT (-72.749824036 41.308894009),469
2247067,"CONNECTICUT REGIONAL PAIN SPECIALISTS, LLC",BUSINESS,"CONNECTICUT REGIONAL PAIN SPECIALISTS, LLC","CONNECTICUT REGIONAL PAIN SPECIALISTS, LLC",CLAB.0001044,Clinical Laboratory,ACTIVE,06-01-2022,01-01-2024,12/31/2025,2447 WHITNEY AVE STE 1,HAMDEN,6518,POINT (-72.900507018 41.386098001),470
1042011,EDGEHILL HEALTH CENTER,LIMITED LIABILITY COMPANY,EDGEHILL HEALTH CENTER,EDGEHILL HEALTH CENTER,CCNH.0002380,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,11/14/2011,01-10-2021,09/30/2023,122 PALMERS HILL RD,STAMFORD,6902,POINT (-73.565857966 41.058016019),471
929652,ENDOSCOPY CENTER OF CONNECTICUT LLC,LIMITED LIABILITY COMPANY,ENDOSCOPY CENTER OF CONNECTICUT LLC,"ENDOSCOPY CENTER OF CONNECTICUT, LLC",ASC.0000296,Out-Patient Surgical Facility,ACTIVE,01-10-2008,01-10-2022,09/30/2024,1591 BOSTON POST RD,GUILFORD,6437,POINT (-72.701553997 41.295734002),472
2526214,AUTUMN LAKE HEALTHCARE AT WEST HARTFORD,LIMITED LIABILITY COMPANY,AUTUMN LAKE HEALTHCARE AT WEST HARTFORD,AUTUMN LAKE HEALTHCARE AT WEST HARTFORD,CCNH.0002485,Chronic & Convalescent Nursing Home,ACTIVE,11/29/2023,11/28/2023,09/30/2025,1 EMILY WAY,WEST HARTFORD,6107,POINT (-72.776336772 41.742850174),473
2243818,MIDDLESEX HOSPITAL SHORELINE MEDICAL CENTER LAB,NON-PROFIT CORPORATION,MIDDLESEX HOSPITAL SHORELINE MEDICAL CENTER LAB,MIDDLESEX HOSPITAL,CLAB.0000761,Clinical Laboratory,ACTIVE IN RENEWAL,05/15/2014,01-07-2022,06/30/2024,250 FLAT ROCK PL,WESTBROOK,6498,POINT (-72.437374011 41.290310994),474
929869,LITCHFIELD HILLS SURGERY CENTER,LIMITED LIABILITY COMPANY,LITCHFIELD HILLS SURGERY CENTER,LITCHFIELD HILLS SURGERY CENTER,ASC.0000285,Out-Patient Surgical Facility,ACTIVE,01-01-2009,01-01-2023,12/31/2024,245 ALVORD PARK RD,TORRINGTON,6790,POINT (-73.103803961 41.822842011),475
1031564,"NORWALK SURGERY CENTER, LLC",LIMITED LIABILITY COMPANY,"NORWALK SURGERY CENTER, LLC","NORWALK SURGERY CENTER, LLC",ASC.0000335,Out-Patient Surgical Facility,ACTIVE,08/30/2011,01-07-2023,06/30/2025,40 CROSS ST STE 120,NORWALK,6851,POINT (-73.418541995 41.119088997),476
2240281,"GARY A. LETTS, M.D., LLC",LIMITED LIABILITY COMPANY,"GARY A. LETTS, M.D., LLC",CORIUM DIAGNOSTICS,CLAB.0000662,Clinical Laboratory,ACTIVE,07-06-2018,01-07-2022,09/30/2024,148 EAST AVE,NORWALK,6906,POINT (-73.409374959 41.110047983),477
2078632,"RESIDENCE AT WESTPORT, THE",LIMITED LIABILITY COMPANY,"RESIDENCE AT WESTPORT, THE","RESIDENCE AT WESTPORT, THE",ALSA.0000223,Assisted Living Service Agency,ACTIVE,08/26/2020,01-07-2022,06/30/2024,1141 POST ROAD EAST,WESTPORT,6880,POINT (-73.324415988 41.139911991),478
2497097,HAVENCARE AT FILOSA,LIMITED LIABILITY COMPANY,HAVENCARE AT FILOSA,HAVENCARE AT FILOSA,CCNH.0002482,Chronic & Convalescent Nursing Home,ACTIVE,09/13/2023,12-09-2023,06/30/2025,13 HAKIM ST,DANBURY,6810,POINT (-73.473336004 41.395616993),479
2245984,YALE UNIVERSITY HISTOCOMPATIBILITY AND IMMUNE EVALUATION LAB,NON-PROFIT CORPORATION,YALE UNIVERSITY HISTOCOMPATIBILITY AND IMMUNE EVALUATION LAB,YALE UNIVERSITY HISTOCOMPATIBILITY AND IMMUNE EVALUATION LAB,CLAB.0000693,Clinical Laboratory,ACTIVE,10-05-2013,01-07-2023,06/30/2025,"333 CEDAR STREET, FMB-15",NEW HAVEN,6520,POINT (-72.933110023 41.303253994),480
2505217,KINDCARE ASSISTED LIVING OF BRISTOL,LIMITED LIABILITY COMPANY,KINDCARE ASSISTED LIVING OF BRISTOL,KINDCARE ASSISTED LIVING OF BRISTOL,ALSA.0000247,Assisted Living Service Agency,ACTIVE,09/15/2023,09/15/2023,06/30/2025,483 NORTH MAIN STREET,BRISTOL,6010,POINT (-72.947825041 41.681081984),481
2243875,MIDDLESEX HOSPITAL OUTPATIENT CENTER LAB,NON-PROFIT CORPORATION,MIDDLESEX HOSPITAL OUTPATIENT CENTER LAB,MIDDLESEX HOSPITAL,CLAB.0000770,Clinical Laboratory,ACTIVE,10/24/2002,01-01-2023,12/31/2024,534 SAYBROOK RD RM 101,MIDDLETOWN,6457,POINT (-72.622448667 41.540362454),482
1342811,"STAMFORD ASC, LLC",LIMITED LIABILITY COMPANY,"STAMFORD ASC, LLC","STAMFORD ASC, LLC",ASC.0000351,Out-Patient Surgical Facility,ACTIVE,03/31/2016,01-01-2024,12/31/2025,200 STAMFORD PL,STAMFORD,6902,POINT (-73.54940999 41.044635987),483
2385900,ARK HEALTHCARE & REHABILITATION AT BRANFORD HILLS,LIMITED LIABILITY COMPANY,ARK HEALTHCARE & REHABILITATION AT BRANFORD HILLS,ARK HEALTHCARE & REHABILITATION AT BRANFORD HILLS,CCNH.0002470,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-07-2022,06/30/2022,03/31/2024,189 ALPS RD,BRANFORD,6405,POINT (-72.848336963 41.265570005),484
2252732,ROCKVILLE GENERAL HOSPITAL LABORATORY,CORPORATION,ROCKVILLE GENERAL HOSPITAL LABORATORY,ROCKVILLE GENERAL HOSPITAL LABORATORY,CLAB.00HP362,Clinical Laboratory,ACTIVE IN RENEWAL,11/17/2005,01-04-2022,03/31/2024,31 UNION ST,VERNON ROCKVILLE,6066,POINT (-72.450915981 41.86642401),485
930690,SEABURY,NON-PROFIT CORPORATION,SEABURY,SEABURY,CCNH.002103C,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2009,01-04-2023,03/31/2025,200 SEABURY DR,BLOOMFIELD,6002,POINT (-72.709830037 41.835154985),486
2466081,AMBERWOODS OF FARMINGTON,LIMITED LIABILITY COMPANY,AMBERWOODS OF FARMINGTON,AMBERWOODS OF FARMINGTON,CCNH.0002480,Chronic & Convalescent Nursing Home,ACTIVE,04-08-2023,01-08-2023,06/30/2025,416 COLT HWY,FARMINGTON,6032,POINT (-72.801093037 41.714565005),487
930470,"MILLER MEMORIAL COMMUNITY, INC. - MEMORY CARE COMMUNITY-CAROLINE HALL",CORPORATION,"MILLER MEMORIAL COMMUNITY, INC. - MEMORY CARE COMMUNITY-CAROLINE HALL","MILLER MEMORIAL COMMUNITY, INC.-MEMORY CARE COMMUNITY-CAROLINE HALL",CCRH.0002242,Chronic & Convalescent Nursing Homes and Rest Home with Nursing Supervision,ACTIVE,01-07-2008,01-07-2022,06/30/2024,360 BROAD ST,MERIDEN,6450,POINT (-72.796702009 41.530912016),488
929938,BROOKDALE FARMINGTON,LIMITED LIABILITY COMPANY,BROOKDALE FARMINGTON,BROOKDALE GABLES FARMINGTON,ALSA.0000102,Assisted Living Service Agency,ACTIVE,01-10-2008,01-10-2022,09/30/2024,20 DEVONWOOD DR,FARMINGTON,6032,POINT (-72.839518028 41.740281019),489
1262069,AUTUMN LAKE HEALTHCARE AT NORWALK,LIMITED LIABILITY COMPANY,AUTUMN LAKE HEALTHCARE AT NORWALK,AUTUMN LAKE HEALTHCARE AT NORWALK,CCNH.0002401,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2015,01-01-2023,12/31/2024,34 MIDROCKS DR,NORWALK,6851,POINT (-73.414285999 41.142115007),490
2243471,"EAST HAVEN PEDIATRICS, PC",SOLE PROPRIETOR,"EAST HAVEN PEDIATRICS, PC","EAST HAVEN PEDIATRICS, PC",CLAB.0000876,Clinical Laboratory,ACTIVE IN RENEWAL,01/25/2006,01-04-2022,03/31/2024,300 MAIN ST,EAST HAVEN,6512,POINT (-72.87339701 41.278441004),491
930694,APPLE REHAB AVON,CORPORATION,APPLE REHAB AVON,APPLE REHAB AVON,CCNH.001035C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,220 SCOVILLE RD,AVON,6001,POINT (-72.860977041 41.776420014),492
930720,UTOPIA ASSISTED LIVING SERVICES INC.,CORPORATION,UTOPIA ASSISTED LIVING SERVICES INC.,"UTOPIA ASSISTED LIVING SERVICES, INC.",ALSA.0000028,Assisted Living Service Agency,ACTIVE,01-07-2008,01-07-2022,06/30/2024,43 MORRIS ST,HARTFORD,6114,POINT (-72.675977039 41.752382015),493
1598721,SILVER SPRINGS CARE CENTER,LIMITED LIABILITY COMPANY,SILVER SPRINGS CARE CENTER,SILVER SPRINGS CARE CENTER,CCNH.0002448,Chronic & Convalescent Nursing Home,ACTIVE,11-09-2018,01-10-2023,09/30/2025,33 ROY ST,MERIDEN,6450,POINT (-72.804723993 41.525023017),494
2384512,SPRING VILLAGE AT STRATFORD,LIMITED LIABILITY COMPANY,SPRING VILLAGE AT STRATFORD,SPRING VILLAGE AT STRATFORD,ALSA.0000244,Assisted Living Service Agency,ACTIVE,03-03-2023,03-03-2023,12/31/2024,6911 MAIN ST,STRATFORD,6614,POINT (-73.102848005 41.247287985),495
929172,BROOKDALE WILTON,LIMITED LIABILITY COMPANY,BROOKDALE WILTON,BROOKDALE WILTON,ALSA.0000149,Assisted Living Service Agency,ACTIVE,11/18/2009,01-10-2023,09/30/2025,96 DANBURY RD,WILTON,6897,POINT (-73.415685023 41.173212999),496
929495,APPLE REHAB LAUREL WOODS,CORPORATION,APPLE REHAB LAUREL WOODS,APPLE REHAB LAUREL WOODS,CCNH.0002350,Chronic & Convalescent Nursing Home,ACTIVE,12-01-2009,01-01-2023,12/31/2024,451 NORTH HIGH ST,EAST HAVEN,6512,POINT (-72.865329009 41.292600008),497
2233525,QUEST DIAGNOSTICS,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS,QUEST DIAGNOSTICS,CLAB.0000079,Clinical Laboratory,ACTIVE,01/19/1993,01-04-2023,03/31/2025,555 LORDSHIP BLVD,STRATFORD,6615,POINT (-73.149819017 41.168724993),498
930696,BEL-AIR MANOR NURSING & REHABILITATION CENTER,CORPORATION,BEL-AIR MANOR NURSING & REHABILITATION CENTER,BEL-AIR MANOR NURSING & REHABILITATION CENTER,CCNH.002108C,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2009,01-01-2023,12/31/2024,256 NEW BRITAIN AVE,NEWINGTON,6111,POINT (-72.733002982 41.675789986),499
2243859,HARTFORD HEALTHCARE CANCER INSTITUTE AT HARTFORD HOSPITAL,NON-PROFIT CORPORATION,HARTFORD HEALTHCARE CANCER INSTITUTE AT HARTFORD HOSPITAL,HARTFORD HEALTHCARE CANCER INSTITUTE AT HARTFORD HOSPITAL,CLAB.0000968,Clinical Laboratory,ACTIVE,02/27/2019,01-04-2023,03/31/2025,376 TOLLAND TPKE STE 201,MANCHESTER,6042,POINT (-72.52337502 41.81007302),500
2233048,QUEST DIAGNOSTICS,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS,"Quest Diagnostics, LLC",CLAB.0000018,Clinical Laboratory,ACTIVE,12-01-1993,01-01-2023,12/31/2024,299 SEYMOUR AVE,DERBY,6418,POINT (-73.089736026 41.336368002),501
2387951,MANCHESTER REHABILITATION AND HEALTHCARE CENTER,LIMITED LIABILITY COMPANY,MANCHESTER REHABILITATION AND HEALTHCARE CENTER,MANCHESTER REHABILITATION AND HEALTHCARE CENTER,CCNH.0002473,Chronic & Convalescent Nursing Home,ACTIVE,07/28/2022,07/27/2022,06/30/2024,385 W CENTER ST,MANCHESTER,6040,POINT (-72.552872027 41.770964987),502
929856,"ENDOSCOPY CENTER OF FAIRFIELD, THE",CORPORATION,"ENDOSCOPY CENTER OF FAIRFIELD, THE","ENDOSCOPY CENTER OF FAIRFIELD, THE",ASC.0000282,Out-Patient Surgical Facility,ACTIVE,01-07-2008,01-07-2022,06/30/2024,425 POST RD,FAIRFIELD,6824,POINT (-73.243333983 41.15040999),503
2245472,QUEST DIAGNOSTICS,BUSINESS,QUEST DIAGNOSTICS,QUEST DIAGNOSTICS LLC,CLAB.0000936,Clinical Laboratory,ACTIVE,06/25/2018,01-10-2022,09/30/2024,111 SALEM TPKE,NORWICH,6360,POINT (-72.113752374 41.51114501),504
2398471,TRINITY TERRACES,LIMITED LIABILITY COMPANY,TRINITY TERRACES,TRINITY TERRACES,CCNH.0002476,Chronic & Convalescent Nursing Home,ACTIVE,09/15/2022,09/15/2022,06/30/2024,560 WOODBURY RD,WATERTOWN,6795,POINT (-73.138147971 41.603516984),505
2387234,ALL AMERICAN ASSISTED LIVING AT ENFIELD,LIMITED LIABILITY COMPANY,ALL AMERICAN ASSISTED LIVING AT ENFIELD,ALL AMERICAN ASSISTED LIVING AT ENFIELD,ALSA.0000240,Assisted Living Service Agency,ACTIVE,12/29/2022,12/29/2022,09/30/2024,118 HAZARD AVE,ENFIELD,6082,POINT (-72.565202772 41.98865849),506
2250411,NEW PRESTON DERMATOLOGY,SOLE PROPRIETOR,NEW PRESTON DERMATOLOGY,NEW PRESTON DERMATOLOGY,CLAB.0001067,Clinical Laboratory,ACTIVE IN RENEWAL,10-03-2022,03/22/2022,03/31/2024,18 E SHORE RD,NEW PRESTON,6777,POINT (-73.355439004 41.676803986),507
929941,BROOKDALE SOUTH WINDSOR,LIMITED LIABILITY COMPANY,BROOKDALE SOUTH WINDSOR,BROOKDALE SOUTH WINDSOR,ALSA.0000100,Assisted Living Service Agency,ACTIVE,01-07-2008,01-07-2022,06/30/2024,1715 ELLINGTON RD,SOUTH WINDSOR,6074,POINT (-72.557120729 41.82543642),508
930646,CALEB HITCHCOCK HEALTH CENTER,NON-PROFIT CORPORATION,CALEB HITCHCOCK HEALTH CENTER,CALEB HITCHCOCK HEALTH CENTER,CCNH.001060C,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2009,01-04-2023,03/31/2025,10 LOEFFLER RD,BLOOMFIELD,6002,POINT (-72.758784453 41.830163709),509
930845,"NATHANIEL WITHERELL, THE",MUNICIPALITY,"NATHANIEL WITHERELL, THE","NATHANIEL WITHERELL, THE",CCNH.000564C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-10-2009,01-10-2021,09/30/2023,70 PARSONAGE RD,GREENWICH,6830,POINT (-73.625639963 41.059015017),510
1657440,SALMON BROOK REHAB AND NURSING,LIMITED LIABILITY COMPANY,SALMON BROOK REHAB AND NURSING,SALMON BROOK REHAB AND NURSING,CCNH.0002453,Chronic & Convalescent Nursing Home,ACTIVE,05/16/2019,01-04-2023,03/31/2025,72 SALMON BROOK DR,GLASTONBURY,6033,POINT (-72.603484975 41.715833983),511
2302092,"LINDEN AT BROOKFIELD, THE",LIMITED LIABILITY COMPANY,"LINDEN AT BROOKFIELD, THE","LINDEN AT BROOKFIELD, THE",ALSA.0000233,Assisted Living Service Agency,ACTIVE,09-03-2022,01-01-2024,12/31/2025,291 FEDERAL ROAD,BROOKFIELD,6804,POINT (-73.401750025 41.448653988),512
2252753,MILFORD CAMPUS BRIDGEPORT HOSPITAL LABORATORY,CORPORATION,MILFORD CAMPUS BRIDGEPORT HOSPITAL LABORATORY,MILFORD CAMPUS BRIDGEPORT HOSPITAL LABORATORY,CLAB.00HP367,Clinical Laboratory,ACTIVE,10-06-2019,01-07-2023,06/30/2025,300 SEASIDE AVE,MILFORD,6460,POINT (-73.065783984 41.216358007),513
930849,APPLE REHAB GUILFORD,CORPORATION,APPLE REHAB GUILFORD,APPLE REHAB GUILFORD,CCNH.001068C,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2009,01-04-2023,03/31/2025,10 BOSTON POST RD,GUILFORD,6437,POINT (-72.647968993 41.285128003),514
2247807,HARTFORD HOSPITAL TRANSPLANT IMMUNOLOGY LABORATORY,NON-PROFIT CORPORATION,HARTFORD HOSPITAL TRANSPLANT IMMUNOLOGY LABORATORY,TRANSPLANT IMMUNOLOGY LABORATORY,CLAB.0000708,Clinical Laboratory,ACTIVE,02-06-2005,01-04-2023,03/31/2025,80 SEYMOUR ST,HARTFORD,6115,POINT (-72.679291997 41.75433701),515
1345361,HAMDEN REHABILITATION & HEALTH CARE CENTER,LIMITED LIABILITY PARTNERSHIP,HAMDEN REHABILITATION & HEALTH CARE CENTER,HAMDEN REHABILITATION & HEALTH CARE CENTER,CCNH.0002427,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,04/13/2016,01-04-2022,03/31/2024,1270 SHERMAN LANE,HAMDEN,6514,POINT (-72.92021698 41.390822),516
1144149,"COLONIAL HEALTH & REHAB CENTER OF PLAINFIELD, LLC",LIMITED LIABILITY PARTNERSHIP,"COLONIAL HEALTH & REHAB CENTER OF PLAINFIELD, LLC","COLONIAL HEALTH & REHAB CENTER OF PLAINFIELD, LLC",CCNH.0002387,Chronic & Convalescent Nursing Home,ACTIVE,04-01-2013,01-10-2022,09/30/2024,16 WINDSOR AVE,PLAINFIELD,6374,POINT (-71.918031039 41.682859995),517
1362584,"THE JEWISH HOME FOR THE ELDERLY OF FAIRFIELD COUNTY, INC.",NON-PROFIT CORPORATION,"THE JEWISH HOME FOR THE ELDERLY OF FAIRFIELD COUNTY, INC.",MOZAIC ASSISTED LIVING & MEMORY CARE BY ROZ AND LES GOLDSTEIN,ALSA.0000182,Assisted Living Service Agency,ACTIVE IN RENEWAL,06/23/2016,01-04-2022,03/31/2024,4200 PARK AVENUE,BRIDGEPORT,6604,POINT (-73.230576978 41.212938987),518
1317405,BRIDGES BY EPOCH AT TRUMBULL,LIMITED LIABILITY COMPANY,BRIDGES BY EPOCH AT TRUMBULL,BRIDGES BY EPOCH AT TRUMBULL,ALSA.0000175,Assisted Living Service Agency,ACTIVE,10/20/2015,01-10-2023,09/30/2025,2415 RESERVOIR AVE,TRUMBULL,6611,POINT (-73.196407982 41.232861011),519
2243535,HARTFORD PHYSICIANS MANAGEMENT CORPORATION,BUSINESS,HARTFORD PHYSICIANS MANAGEMENT CORPORATION,HARTFORD GYN CENTER,CLAB.0000882,Clinical Laboratory,ACTIVE,05/19/1993,01-10-2022,09/30/2024,701 COTTAGE GROVE RD STE C110,BLOOMFIELD,6002,POINT (-72.734243 41.815188998),520
1342722,AVALON HEALTH CARE CENTER AT STONERIDGE,LIMITED LIABILITY COMPANY,AVALON HEALTH CARE CENTER AT STONERIDGE,AVALON HEALTH CARE CENTER AT STONERIDGE,ALSA.0000179,Assisted Living Service Agency,ACTIVE IN RENEWAL,03/31/2016,01-01-2022,12/31/2023,186 JERRY BROWNE RD,MYSTIC,6355,POINT (-71.945828028 41.36955401),521
930638,WEST HARTFORD HEALTH & REHABILITATION CENTER,CORPORATION,WEST HARTFORD HEALTH & REHABILITATION CENTER,WEST HARTFORD HEALTH AND REHABILITATION CENTER,CCNH.001057C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,130 LOOMIS DR,WEST HARTFORD,6107,POINT (-72.739604988 41.766980985),522
1988846,"ROCKY HILL SURGERY CENTER, LLC",LIMITED LIABILITY COMPANY,"ROCKY HILL SURGERY CENTER, LLC","ROCKY HILL SURGERY CENTER, LLC",ASC.0000367,Out-Patient Surgical Facility,ACTIVE,03-12-2019,01-10-2023,09/30/2025,1111 CROMWELL AVE BLDG 1,ROCKY HILL,6067,POINT (-72.67862002 41.639274015),523
2001797,CHURCH HILL  VILLAGE,LIMITED LIABILITY COMPANY,CHURCH HILL  VILLAGE,CHURCH HILL  VILLAGE,ALSA.0000219,Assisted Living Service Agency,ACTIVE,01/23/2020,01-01-2024,12/31/2025,2 BOULEVARD,NEWTOWN,6470,POINT (-73.300107966 41.416209988),524
930644,CHELSEA PLACE CARE CENTER LLC,LIMITED LIABILITY COMPANY,CHELSEA PLACE CARE CENTER LLC,"CHELSEA PLACE CARE CENTER, LLC",CCNH.002220C,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2009,01-04-2023,03/31/2025,25 LORRAINE ST,HARTFORD,6105,POINT (-72.706040997 41.767498987),525
1615219,MAPLEWOOD AT STONY HILL,LIMITED LIABILITY COMPANY,MAPLEWOOD AT STONY HILL,MAPLEWOOD AT STONY HILL,ALSA.0000205,Assisted Living Service Agency,ACTIVE,11/16/2018,01-10-2022,09/30/2024,46 STONY HILL RD,BETHEL,6801,POINT (-73.386281977 41.416417985),526
2021202,FARMINGTON STATION A SENIOR LIVING RESIDENCE,LIMITED LIABILITY COMPANY,FARMINGTON STATION A SENIOR LIVING RESIDENCE,FARMINGTON STATION A SENIOR LIVING RESIDENCE,ALSA.0000220,Assisted Living Service Agency,ACTIVE IN RENEWAL,03-04-2020,01-04-2022,03/31/2024,111 SCOTT SWAMP RD,FARMINGTON,6032,POINT (-72.857018017 41.702820995),527
1637296,ORTHOPAEDIC & SPECIALTY SURGERY CENTER,LIMITED LIABILITY COMPANY,ORTHOPAEDIC & SPECIALTY SURGERY CENTER,ORTHOPAEDIC & SPECIALTY SURGERY CENTER,ASC.0000362,Out-Patient Surgical Facility,ACTIVE,08-03-2019,01-01-2023,12/31/2024,"40 OLD RIDGEBURY ROAD, SUITE 201",DANBURY,6810,POINT (-73.51385798 41.384582008),528
